STATECD,UNITCD,UNITCD_NAME,COUNTYCD,COUNTY_NAME
42,9, Southeastern,95, Northampton
42,8, Northeastern/Pocono,97, Northumberland
42,0, South Central,99, Perry
42,9, Southeastern,101, Philadelphia
42,8, Northeastern/Pocono,103, Pike
42,6, North Central/Allegheny,105, Potter
42,8, Northeastern/Pocono,107, Schuylkill
42,0, South Central,109, Snyder
42,7, Southwestern,111, Somerset
42,6, North Central/Allegheny,113, Sullivan
42,8, Northeastern/Pocono,115, Susquehanna
42,6, North Central/Allegheny,117, Tioga
42,0, South Central,119, Union
42,6, North Central/Allegheny,121, Venango
42,6, North Central/Allegheny,123, Warren
42,5, Western,125, Washington
42,8, Northeastern/Pocono,127, Wayne
42,5, Western,129, Westmoreland
42,8, Northeastern/Pocono,131, Wyoming
42,9, Southeastern,133, York
44,1, Rhode Island,1, Bristol
44,1, Rhode Island,3, Kent
44,1, Rhode Island,5, Newport
44,1, Rhode Island,7, Providence
44,1, Rhode Island,9, Washington
45,3, Piedmont,1, Abbeville
45,1, Southern Coastal Plain,3, Aiken
45,1, Southern Coastal Plain,5, Allendale
45,3, Piedmont,7, Anderson
45,1, Southern Coastal Plain,9, Bamberg
45,1, Southern Coastal Plain,11, Barnwell
45,1, Southern Coastal Plain,13, Beaufort
45,2, Northern Coastal Plain,15, Berkeley
45,1, Southern Coastal Plain,17, Calhoun
45,2, Northern Coastal Plain,19, Charleston
45,3, Piedmont,21, Cherokee
45,3, Piedmont,23, Chester
45,2, Northern Coastal Plain,25, Chesterfield
45,2, Northern Coastal Plain,27, Clarendon
45,1, Southern Coastal Plain,29, Colleton
45,2, Northern Coastal Plain,31, Darlington
45,2, Northern Coastal Plain,33, Dillon
45,1, Southern Coastal Plain,35, Dorchester
45,3, Piedmont,37, Edgefield
45,3, Piedmont,39, Fairfield
45,2, Northern Coastal Plain,41, Florence
45,2, Northern Coastal Plain,43, Georgetown
45,3, Piedmont,45, Greenville
45,3, Piedmont,47, Greenwood
45,1, Southern Coastal Plain,49, Hampton
45,2, Northern Coastal Plain,51, Horry
45,1, Southern Coastal Plain,53, Jasper
45,2, Northern Coastal Plain,55, Kershaw
45,3, Piedmont,57, Lancaster
45,3, Piedmont,59, Laurens
45,2, Northern Coastal Plain,61, Lee
45,1, Southern Coastal Plain,63, Lexington
45,3, Piedmont,65, McCormick
45,2, Northern Coastal Plain,67, Marion
45,2, Northern Coastal Plain,69, Marlboro
45,3, Piedmont,71, Newberry
45,3, Piedmont,73, Oconee
45,1, Southern Coastal Plain,75, Orangeburg
45,3, Piedmont,77, Pickens
45,2, Northern Coastal Plain,79, Richland
45,3, Piedmont,81, Saluda
45,3, Piedmont,83, Spartanburg
45,2, Northern Coastal Plain,85, Sumter
45,3, Piedmont,87, Union
45,2, Northern Coastal Plain,89, Williamsburg
45,3, Piedmont,91, York
46,1, Eastern,3, Aurora
46,1, Eastern,5, Beadle
46,1, Eastern,7, Bennett
46,1, Eastern,9, Bon Homme
46,1, Eastern,11, Brookings
46,1, Eastern,13, Brown
46,1, Eastern,15, Brule
46,1, Eastern,17, Buffalo
46,2, Western,19, Butte
46,1, Eastern,21, Campbell
46,1, Eastern,23, Charles Mix
46,1, Eastern,25, Clark
46,1, Eastern,27, Clay
46,1, Eastern,29, Codington
46,1, Eastern,31, Corson
46,2, Western,33, Custer
46,1, Eastern,35, Davison
46,1, Eastern,37, Day
46,1, Eastern,39, Deuel
46,1, Eastern,41, Dewey
46,1, Eastern,43, Douglas
46,1, Eastern,45, Edmunds
46,2, Western,47, Fall River
46,1, Eastern,49, Faulk
46,1, Eastern,51, Grant
46,1, Eastern,53, Gregory
46,1, Eastern,55, Haakon
46,1, Eastern,57, Hamlin
46,1, Eastern,59, Hand
46,1, Eastern,61, Hanson
46,2, Western,63, Harding
46,1, Eastern,65, Hughes
46,1, Eastern,67, Hutchinson
46,1, Eastern,69, Hyde
46,1, Eastern,71, Jackson
46,1, Eastern,73, Jerauld
46,1, Eastern,75, Jones
46,1, Eastern,77, Kingsbury
46,1, Eastern,79, Lake
46,2, Western,81, Lawrence
46,1, Eastern,83, Lincoln
46,1, Eastern,85, Lyman
46,1, Eastern,87, McCook
46,1, Eastern,89, McPherson
46,1, Eastern,91, Marshall
46,2, Western,93, Meade
46,1, Eastern,95, Mellette
46,1, Eastern,97, Miner
46,1, Eastern,99, Minnehaha
46,1, Eastern,101, Moody
46,2, Western,103, Pennington
46,1, Eastern,105, Perkins
46,1, Eastern,107, Potter
46,1, Eastern,109, Roberts
46,1, Eastern,111, Sanborn
46,2, Western,113, Shannon
46,1, Eastern,115, Spink
46,1, Eastern,117, Stanley
46,1, Eastern,119, Sully
46,1, Eastern,121, Todd
46,1, Eastern,123, Tripp
46,1, Eastern,125, Turner
46,1, Eastern,127, Union
46,1, Eastern,129, Walworth
46,1, Eastern,135, Yankton
46,1, Eastern,137, Ziebach
47,5, East,1, Anderson
47,3, Central,3, Bedford
47,2, West Central,5, Benton
47,4, Plateau,7, Bledsoe
47,5, East,9, Blount
47,5, East,11, Bradley
47,4, Plateau,13, Campbell
47,3, Central,15, Cannon
47,1, West,17, Carroll
47,5, East,19, Carter
47,3, Central,21, Cheatham
47,1, West,23, Chester
47,5, East,25, Claiborne
47,3, Central,27, Clay
47,5, East,29, Cocke
47,3, Central,31, Coffee
47,1, West,33, Crockett
47,4, Plateau,35, Cumberland
47,3, Central,37, Davidson
47,2, West Central,39, Decatur
47,3, Central,41, DeKalb
47,3, Central,43, Dickson
47,1, West,45, Dyer
47,1, West,47, Fayette
47,4, Plateau,49, Fentress
47,4, Plateau,51, Franklin
47,1, West,53, Gibson
47,3, Central,55, Giles
47,5, East,57, Grainger
47,5, East,59, Greene
47,4, Plateau,61, Grundy
47,5, East,63, Hamblen
47,5, East,65, Hamilton
47,5, East,67, Hancock
47,1, West,69, Hardeman
47,2, West Central,71, Hardin
47,5, East,73, Hawkins
47,1, West,75, Haywood
47,1, West,77, Henderson
47,1, West,79, Henry
47,2, West Central,81, Hickman
47,2, West Central,83, Houston
47,2, West Central,85, Humphreys
47,3, Central,87, Jackson
47,5, East,89, Jefferson
47,5, East,91, Johnson
47,5, East,93, Knox
47,1, West,95, Lake
47,1, West,97, Lauderdale
47,2, West Central,99, Lawrence
47,2, West Central,101, Lewis
47,3, Central,103, Lincoln
47,5, East,105, Loudon
47,5, East,107, McMinn
47,1, West,109, McNairy
47,3, Central,111, Macon
47,1, West,113, Madison
47,4, Plateau,115, Marion
47,3, Central,117, Marshall
47,3, Central,119, Maury
47,5, East,121, Meigs
47,5, East,123, Monroe
47,3, Central,125, Montgomery
47,3, Central,127, Moore
47,4, Plateau,129, Morgan
47,1, West,131, Obion
47,4, Plateau,133, Overton
47,2, West Central,135, Perry
47,4, Plateau,137, Pickett
47,5, East,139, Polk
47,4, Plateau,141, Putnam
47,5, East,143, Rhea
47,5, East,145, Roane
47,3, Central,147, Robertson
47,3, Central,149, Rutherford
47,4, Plateau,151, Scott
47,4, Plateau,153, Sequatchie
47,5, East,155, Sevier
47,1, West,157, Shelby
47,3, Central,159, Smith
47,2, West Central,161, Stewart
47,5, East,163, Sullivan
47,3, Central,165, Sumner
47,1, West,167, Tipton
47,3, Central,169, Trousdale
47,5, East,171, Unicoi
47,5, East,173, Union
47,4, Plateau,175, Van Buren
47,4, Plateau,177, Warren
47,5, East,179, Washington
47,2, West Central,181, Wayne
47,1, West,183, Weakley
47,4, Plateau,185, White
47,3, Central,187, Williamson
47,3, Central,189, Wilson
48,2, Northeast,1, Anderson
48,6, Northwest,3, Andrews
48,1, Southeast,5, Angelina
48,4, South,7, Aransas
48,6, Northwest,9, Archer
48,6, Northwest,11, Armstrong
48,4, South,13, Atascosa
48,3, North Central,15, Austin
48,6, Northwest,17, Bailey
48,5, West Central,19, Bandera
48,3, North Central,21, Bastrop
48,6, Northwest,23, Baylor
48,4, South,25, Bee
48,5, West Central,27, Bell
48,5, West Central,29, Bexar
48,5, West Central,31, Blanco
48,6, Northwest,33, Borden
48,5, West Central,35, Bosque
48,2, Northeast,37, Bowie
48,4, South,39, Brazoria
48,3, North Central,41, Brazos
48,7, West,43, Brewster
48,6, Northwest,45, Briscoe
48,4, South,47, Brooks
48,5, West Central,49, Brown
48,3, North Central,51, Burleson
48,5, West Central,53, Burnet
48,3, North Central,55, Caldwell
48,4, South,57, Calhoun
48,5, West Central,59, Callahan
48,4, South,61, Cameron
48,2, Northeast,63, Camp
48,6, Northwest,65, Carson
48,2, Northeast,67, Cass
48,6, Northwest,69, Castro
48,1, Southeast,71, Chambers
48,2, Northeast,73, Cherokee
48,6, Northwest,75, Childress
48,3, North Central,77, Clay
48,6, Northwest,79, Cochran
48,6, Northwest,81, Coke
48,5, West Central,83, Coleman
48,3, North Central,85, Collin
48,6, Northwest,87, Collingsworth
48,3, North Central,89, Colorado
48,5, West Central,91, Comal
48,5, West Central,93, Comanche
48,5, West Central,95, Concho
48,3, North Central,97, Cooke
48,5, West Central,99, Coryell
48,6, Northwest,101, Cottle
48,7, West,103, Crane
48,5, West Central,105, Crockett
48,6, Northwest,107, Crosby
48,7, West,109, Culberson
48,6, Northwest,111, Dallam
48,3, North Central,113, Dallas
48,6, Northwest,115, Dawson
48,6, Northwest,117, Deaf Smith
48,3, North Central,119, Delta
48,3, North Central,121, Denton
48,3, North Central,123, De Witt
48,6, Northwest,125, Dickens
48,4, South,127, Dimmit
48,6, Northwest,129, Donley
48,4, South,131, Duval
48,5, West Central,133, Eastland
48,7, West,135, Ector
48,5, West Central,137, Edwards
48,3, North Central,139, Ellis
48,7, West,141, El Paso
48,5, West Central,143, Erath
48,3, North Central,145, Falls
48,3, North Central,147, Fannin
48,3, North Central,149, Fayette
48,6, Northwest,151, Fisher
48,6, Northwest,153, Floyd
48,6, Northwest,155, Foard
48,4, South,157, Fort Bend
48,2, Northeast,159, Franklin
48,3, North Central,161, Freestone
48,4, South,163, Frio
48,6, Northwest,165, Gaines
48,4, South,167, Galveston
48,6, Northwest,169, Garza
48,5, West Central,171, Gillespie
48,6, Northwest,173, Glasscock
48,3, North Central,175, Goliad
48,3, North Central,177, Gonzales
48,6, Northwest,179, Gray
48,3, North Central,181, Grayson
48,2, Northeast,183, Gregg
48,1, Southeast,185, Grimes
48,3, North Central,187, Guadalupe
48,6, Northwest,189, Hale
48,6, Northwest,191, Hall
48,5, West Central,193, Hamilton
48,6, Northwest,195, Hansford
48,6, Northwest,197, Hardeman
48,1, Southeast,199, Hardin
48,1, Southeast,201, Harris
48,2, Northeast,203, Harrison
48,6, Northwest,205, Hartley
48,6, Northwest,207, Haskell
48,5, West Central,209, Hays
48,6, Northwest,211, Hemphill
48,2, Northeast,213, Henderson
48,4, South,215, Hidalgo
48,3, North Central,217, Hill
48,6, Northwest,219, Hockley
48,5, West Central,221, Hood
48,3, North Central,223, Hopkins
48,1, Southeast,225, Houston
48,6, Northwest,227, Howard
48,7, West,229, Hudspeth
48,3, North Central,231, Hunt
48,6, Northwest,233, Hutchinson
48,6, Northwest,235, Irion
48,3, North Central,237, Jack
48,4, South,239, Jackson
48,1, Southeast,241, Jasper
48,7, West,243, Jeff Davis
48,1, Southeast,245, Jefferson
48,4, South,247, Jim Hogg
48,4, South,249, Jim Wells
48,3, North Central,251, Johnson
48,6, Northwest,253, Jones
48,4, South,255, Karnes
48,3, North Central,257, Kaufman
48,5, West Central,259, Kendall
48,4, South,261, Kenedy
48,6, Northwest,263, Kent
48,5, West Central,265, Kerr
48,5, West Central,267, Kimble
48,6, Northwest,269, King
48,5, West Central,271, Kinney
48,4, South,273, Kleberg
48,6, Northwest,275, Knox
48,3, North Central,277, Lamar
48,6, Northwest,279, Lamb
48,5, West Central,281, Lampasas
48,4, South,283, La Salle
48,3, North Central,285, Lavaca
48,3, North Central,287, Lee
48,1, Southeast,289, Leon
48,1, Southeast,291, Liberty
48,3, North Central,293, Limestone
48,6, Northwest,295, Lipscomb
48,4, South,297, Live Oak
48,5, West Central,299, Llano
48,7, West,301, Loving
48,6, Northwest,303, Lubbock
48,6, Northwest,305, Lynn
48,5, West Central,307, McCulloch
48,5, West Central,309, McLennan
48,4, South,311, McMullen
48,1, Southeast,313, Madison
48,2, Northeast,315, Marion
48,6, Northwest,317, Martin
48,5, West Central,319, Mason
48,4, South,321, Matagorda
48,4, South,323, Maverick
48,5, West Central,325, Medina
48,5, West Central,327, Menard
48,6, Northwest,329, Midland
48,3, North Central,331, Milam
48,5, West Central,333, Mills
48,6, Northwest,335, Mitchell
48,3, North Central,337, Montague
48,1, Southeast,339, Montgomery
48,6, Northwest,341, Moore
48,2, Northeast,343, Morris
48,6, Northwest,345, Motley
48,2, Northeast,347, Nacogdoches
48,3, North Central,349, Navarro
48,1, Southeast,351, Newton
48,6, Northwest,353, Nolan
48,4, South,355, Nueces
48,6, Northwest,357, Ochiltree
48,6, Northwest,359, Oldham
48,1, Southeast,361, Orange
48,5, West Central,363, Palo Pinto
48,2, Northeast,365, Panola
48,3, North Central,367, Parker
48,6, Northwest,369, Parmer
48,7, West,371, Pecos
48,1, Southeast,373, Polk
48,6, Northwest,375, Potter
48,7, West,377, Presidio
48,3, North Central,379, Rains
48,6, Northwest,381, Randall
48,6, Northwest,383, Reagan
48,5, West Central,385, Real
48,2, Northeast,387, Red River
48,7, West,389, Reeves
48,4, South,391, Refugio
48,6, Northwest,393, Roberts
48,3, North Central,395, Robertson
48,3, North Central,397, Rockwall
48,5, West Central,399, Runnels
48,2, Northeast,401, Rusk
48,1, Southeast,403, Sabine
48,1, Southeast,405, San Augustine
48,1, Southeast,407, San Jacinto
48,4, South,409, San Patricio
48,5, West Central,411, San Saba
48,5, West Central,413, Schleicher
48,6, Northwest,415, Scurry
48,6, Northwest,417, Shackelford
48,2, Northeast,419, Shelby
48,6, Northwest,421, Sherman
48,2, Northeast,423, Smith
48,5, West Central,425, Somervell
48,4, South,427, Starr
48,5, West Central,429, Stephens
48,6, Northwest,431, Sterling
48,6, Northwest,433, Stonewall
48,5, West Central,435, Sutton
48,6, Northwest,437, Swisher
48,3, North Central,439, Tarrant
48,6, Northwest,441, Taylor
48,7, West,443, Terrell
48,6, Northwest,445, Terry
48,6, Northwest,447, Throckmorton
48,2, Northeast,449, Titus
48,6, Northwest,451, Tom Green
48,5, West Central,453, Travis
48,1, Southeast,455, Trinity
48,1, Southeast,457, Tyler
48,2, Northeast,459, Upshur
48,7, West,461, Upton
48,5, West Central,463, Uvalde
48,5, West Central,465, Val Verde
48,2, Northeast,467, Van Zandt
48,4, South,469, Victoria
48,1, Southeast,471, Walker
48,1, Southeast,473, Waller
48,7, West,475, Ward
48,3, North Central,477, Washington
48,4, South,479, Webb
48,4, South,481, Wharton
48,6, Northwest,483, Wheeler
48,6, Northwest,485, Wichita
48,6, Northwest,487, Wilbarger
48,4, South,489, Willacy
48,5, West Central,491, Williamson
48,4, South,493, Wilson
48,7, West,495, Winkler
48,3, North Central,497, Wise
48,2, Northeast,499, Wood
48,6, Northwest,501, Yoakum
48,3, North Central,503, Young
48,4, South,505, Zapata
48,4, South,507, Zavala
49,5, Southwestern,1, Beaver
49,1, Northern,3, Box Elder
49,1, Northern,5, Cache
49,4, Eastern,7, Carbon
49,2, Uinta,9, Daggett
49,1, Northern,11, Davis
49,2, Uinta,13, Duchesne
49,4, Eastern,15, Emery
49,5, Southwestern,17, Garfield
49,4, Eastern,19, Grand
49,5, Southwestern,21, Iron
49,3, Central,23, Juab
49,5, Southwestern,25, Kane
49,3, Central,27, Millard
49,1, Northern,29, Morgan
49,3, Central,31, Piute
49,1, Northern,33, Rich
49,1, Northern,35, Salt Lake
49,4, Eastern,37, San Juan
49,3, Central,39, Sanpete
49,3, Central,41, Sevier
49,1, Northern,43, Summit
49,1, Northern,45, Tooele
49,2, Uinta,47, Uintah
49,1, Northern,49, Utah
49,1, Northern,51, Wasatch
49,5, Southwestern,53, Washington
49,3, Central,55, Wayne
49,1, Northern,57, Weber
50,3, Southern,1, Addison
50,3, Southern,3, Bennington
50,2, Northern,5, Caledonia
50,3, Southern,7, Chittenden
50,2, Northern,9, Essex
50,2, Northern,11, Franklin
50,2, Northern,13, Grand Isle
50,2, Northern,15, Lamoille
50,2, Northern,17, Orange
50,2, Northern,19, Orleans
50,3, Southern,21, Rutland
50,2, Northern,23, Washington
50,3, Southern,25, Windham
50,3, Southern,27, Windsor
51,1, Coastal Plain,1, Accomack
51,3, Northern Piedmont,3, Albemarle
51,3, Northern Piedmont,540, Charlottesville city
51,4, Northern Mountains,5, Alleghany
51,4, Northern Mountains,560, Clifton Forge city
51,4, Northern Mountains,580, Covington city
51,2, Southern Piedmont,7, Amelia
51,3, Northern Piedmont,9, Amherst
51,2, Southern Piedmont,11, Appomattox
51,3, Northern Piedmont,13, Arlington
51,4, Northern Mountains,15, Augusta
51,4, Northern Mountains,790, Staunton city
51,4, Northern Mountains,820, Waynesboro city
51,4, Northern Mountains,17, Bath
51,2, Southern Piedmont,19, Bedford
51,2, Southern Piedmont,515, Bedford city
51,5, Southern Mountains,21, Bland
51,4, Northern Mountains,23, Botetourt
51,1, Coastal Plain,25, Brunswick
51,5, Southern Mountains,27, Buchanan
51,2, Southern Piedmont,29, Buckingham
51,2, Southern Piedmont,31, Campbell
51,2, Southern Piedmont,680, Lynchburg city
51,1, Coastal Plain,33, Caroline
51,5, Southern Mountains,35, Carroll
51,5, Southern Mountains,640, Galax city
51,1, Coastal Plain,36, Charles City
51,2, Southern Piedmont,37, Charlotte
51,1, Coastal Plain,41, Chesterfield
51,1, Coastal Plain,570, Colonial Heights city
51,1, Coastal Plain,760, Richmond city
51,4, Northern Mountains,43, Clarke
51,4, Northern Mountains,45, Craig
51,3, Northern Piedmont,47, Culpeper
51,2, Southern Piedmont,49, Cumberland
51,5, Southern Mountains,51, Dickenson
51,1, Coastal Plain,53, Dinwiddie
51,1, Coastal Plain,730, Petersburg city
51,1, Coastal Plain,57, Essex
51,3, Northern Piedmont,59, Fairfax
51,3, Northern Piedmont,510, Alexandria city
51,3, Northern Piedmont,600, Fairfax city
51,3, Northern Piedmont,610, Falls Church city
51,3, Northern Piedmont,61, Fauquier
51,5, Southern Mountains,63, Floyd
51,3, Northern Piedmont,65, Fluvanna
51,2, Southern Piedmont,67, Franklin
51,4, Northern Mountains,69, Frederick
51,4, Northern Mountains,840, Winchester city
51,5, Southern Mountains,71, Giles
51,1, Coastal Plain,73, Gloucester
51,3, Northern Piedmont,75, Goochland
51,5, Southern Mountains,77, Grayson
51,5, Southern Mountains,640, Galax city
51,3, Northern Piedmont,79, Greene
51,1, Coastal Plain,81, Greensville
51,1, Coastal Plain,595, Emporia city
51,2, Southern Piedmont,83, Halifax
51,2, Southern Piedmont,780, South Boston city
51,1, Coastal Plain,85, Hanover
51,1, Coastal Plain,87, Henrico
51,1, Coastal Plain,760, Richmond city
51,2, Southern Piedmont,89, Henry
51,2, Southern Piedmont,690, Martinsville city
51,4, Northern Mountains,91, Highland
51,1, Coastal Plain,93, Isle Of Wight
51,1, Coastal Plain,95, James City
51,1, Coastal Plain,830, Williamsburg city
51,1, Coastal Plain,97, King And Queen
51,1, Coastal Plain,99, King George
51,1, Coastal Plain,101, King William
51,1, Coastal Plain,103, Lancaster
51,5, Southern Mountains,105, Lee
51,3, Northern Piedmont,107, Loudoun
51,3, Northern Piedmont,109, Louisa
51,2, Southern Piedmont,111, Lunenburg
51,3, Northern Piedmont,113, Madison
51,1, Coastal Plain,115, Mathews
51,2, Southern Piedmont,117, Mecklenburg
51,1, Coastal Plain,119, Middlesex
51,5, Southern Mountains,121, Montgomery
51,5, Southern Mountains,750, Radford city
51,3, Northern Piedmont,125, Nelson
51,1, Coastal Plain,127, New Kent
51,1, Coastal Plain,131, Northampton
51,1, Coastal Plain,133, Northumberland
51,2, Southern Piedmont,135, Nottoway
51,3, Northern Piedmont,137, Orange
51,4, Northern Mountains,139, Page
51,2, Southern Piedmont,141, Patrick
51,2, Southern Piedmont,143, Pittsylvania
51,2, Southern Piedmont,590, Danville city
51,2, Southern Piedmont,145, Powhatan
51,2, Southern Piedmont,147, Prince Edward
51,1, Coastal Plain,149, Prince George
51,1, Coastal Plain,670, Hopewell city
51,1, Coastal Plain,730, Petersburg city
51,3, Northern Piedmont,153, Prince William
51,3, Northern Piedmont,683, Manassas city
51,3, Northern Piedmont,685, Manassas Park city
51,5, Southern Mountains,155, Pulaski
51,3, Northern Piedmont,157, Rappahannock
51,1, Coastal Plain,159, Richmond
51,4, Northern Mountains,161, Roanoke
51,4, Northern Mountains,770, Roanoke city
51,4, Northern Mountains,775, Salem city
51,4, Northern Mountains,163, Rockbridge
51,4, Northern Mountains,530, Buena Vista city
51,4, Northern Mountains,678, Lexington city
51,4, Northern Mountains,165, Rockingham
51,4, Northern Mountains,660, Harrisonburg city
51,5, Southern Mountains,167, Russell
51,5, Southern Mountains,169, Scott
51,4, Northern Mountains,171, Shenandoah
51,5, Southern Mountains,173, Smyth
51,1, Coastal Plain,175, Southampton
51,1, Coastal Plain,620, Franklin city
51,3, Northern Piedmont,177, Spotsylvania
51,3, Northern Piedmont,630, Fredericksburg city
51,3, Northern Piedmont,179, Stafford
51,1, Coastal Plain,181, Surry
51,1, Coastal Plain,183, Sussex
51,5, Southern Mountains,185, Tazewell
51,4, Northern Mountains,187, Warren
51,5, Southern Mountains,191, Washington
51,5, Southern Mountains,520, Bristol city
51,1, Coastal Plain,193, Westmoreland
51,5, Southern Mountains,195, Wise
51,5, Southern Mountains,720, Norton city
51,5, Southern Mountains,197, Wythe
51,1, Coastal Plain,199, York
51,1, Coastal Plain,735, Poquoson city
51,1, Coastal Plain,550, Chesapeake city
51,1, Coastal Plain,710, Norfolk city
51,1, Coastal Plain,740, Portsmouth city
